ID,ResponseId,demo_zip_p,GEO_ID,NAME,TravTmCas,TravMiCas,TenMiCas,ADINat,ADIState,SVI_SES,Gini,poverty,unemployed,bachelors,tenure,homeowner,white_p,black_p,native_p,pacific_p,hispanic_p,other_p,white_n,black_n,native_n,pacific_n,hispanic_n,other_n,TenMiMHT,TravTmGDT,TravMiGDT,TenMiRel,TenMiRelC,ec_zip,clust_zip,s_ratio,volun_rate,civic_org,TotalCrime,ViolCrime
467,R_7QEZnQTtIJiVFow,44012,860Z200US44012,ZCTA5 44012,29.93157718,22.35571913,0,21,1,0.0913,0.4579,3.867141163,1.427927251,54.32700293,91.61493649,82.2462038,91.47941546,1.041011942,0.168918919,0,3.154462602,1.331709617,23287,265,43,0,803,339,11,18.98904636,12.33601135,16,13,1.12042,0.095909998,0.94027001,0.1015,0.01351,24,14
508,R_3PRnL9GkacgrAn6,46350,860Z200US46350,ZCTA5 46350,17.13120865,11.99745619,0,88,8,0.5621,0.4017,11.66790986,3.784636179,23.55365197,91.85372714,77.04078762,84.61197732,2.739635011,0.183823529,0.024362155,7.729447201,3.8647236,38204,1237,83,11,3490,1745,3,-999,-999,70,53,0.75287998,0.106,0.98931998,0.10375,0.01355,68,57
437,R_5cpAUcYiSFu8pFr,38941,860Z200US38941,ZCTA5 38941,52.75254285,44.14054301,0,98,10,0.9941,0.4666,30.24193548,25.62711864,20.80952381,93.13647247,38.62729449,10.58079356,88.01035078,0,0,0.230017251,0.316273721,368,3061,0,0,8,11,0,19.73875566,13.80725526,12,10,0.47192001,0.17287,0.99778998,0.029920001,0.01361,132,130
939,R_3nNsH4otQiGWhBf,93103,860Z200US93103,ZCTA5 93103,31.62620338,27.41029888,0,4,3,0.7721,0.4463,10.51481425,3.683729433,45.98153679,91.27411101,45.99133972,57.19840428,1.338181084,1.398777963,0,48.25026511,21.62803616,11327,265,277,0,9555,4283,10,7.218956745,2.626731337,79,39,0.72924,0.085510001,0.87112999,0.054140002,0.01365,133,130
1024,R_13jeAW48Huud0cN,98499,860Z200US98499,ZCTA5 98499,3.820029209,1.221046406,10,66,10,0.8822,0.4757,16.28633197,5.293761357,19.35695251,86.21757925,35.12247839,45.89244376,16.6824954,0.727132427,5.549949546,24.63049801,7.036861162,15463,5621,245,1870,8299,2371,31,-999,-999,75,53,0.81049001,0.081210002,0.77770001,0.05319,0.01366,302,252
902,R_3ZHVJ8aHP590SgT,91001,860Z200US91001,ZCTA5 91001,16.76188416,11.21990548,2,5,3,0.4659,0.4689,7.154917103,8.111605756,52.09758239,94.99371267,80.54071047,41.90154387,20.71589473,1.376298006,0,29.43244877,12.97456184,15253,7541,501,0,10714,4723,30,3.764337232,1.49418477,266,128,0.86338001,0.077320002,0.83882999,0.082769997,0.01368,177,204
1,R_5zJj0DBWnq8VaiF,01040,860Z200US01040,ZCTA5 01040,9.185165908,6.472081617,4,68,10,0.8810,0.4813,23.7199243,6.907396622,24.30976431,90.8915228,41.55501159,60.27299797,4.23990092,0.556009381,0,51.5507655,10.65640728,22873,1609,211,0,19563,4044,35,-999,-999,73,34,0.54841,0.083059996,0.96736002,0.075099997,0.0137,176,226
58,R_7CkUojfXdv83rVS,08882,860Z200US08882,ZCTA5 08882,39.18192282,24.96678762,0,42,8,0.8387,0.4152,11.295577,8.926096998,31.14063216,88.34829443,65.69120287,58.0870869,11.78234522,0.94333729,0.187418005,26.65708752,16.03673393,9298,1886,151,30,4267,2567,25,4.118281733,1.276572486,163,88,0.72577,0.11741,0.98183,0.03523,0.01371,34,30
573,R_5WDB38s1vy5QYXV,53213,860Z200US53213,ZCTA5 53213,11.17999137,5.055422379,2,52,4,0.1354,0.4523,6.431935758,1.800712222,62.55031479,88.63561824,57.28927517,82.99167079,4.347164645,0.368919484,0.026623056,5.119233256,1.323546191,21821,1143,97,7,1346,348,48,7.433340746,2.461966866,188,114,1.03488,0.08901,0.81050003,0.13883001,0.01371,94,65
436,R_36RZgx00aPw0jBL,38652,860Z200US38652,ZCTA5 38652,-999,-999,0,65,3,0.7044,0.4289,16.01439791,2.7917686,19.17098446,92.27997941,71.0585006,68.48133848,20.36036036,0.225225225,0,8.423423423,7.033462034,10642,3164,35,0,1309,1093,1,-999,-999,72,57,0.73266,0.12022,0.99594003,0.029039999,0.01373,66,25
23,R_6VPwmew9n51jfhv,03079,860Z200US03079,ZCTA5 03079,27.04494199,22.43900592,0,41,6,0.1973,0.42,4.724512928,2.618737801,39.05075188,92.58729023,76.83925873,86.53331593,1.27259675,0.80924101,0.101155126,9.227957972,2.688768518,26519,390,248,31,2828,824,16,16.89247292,7.544587007,81,40,1.28807,0.10328,0.95542997,0.051380001,0.01374,54,22
295,R_11dqQxHnak3INK0,30215,860Z200US30215,ZCTA5 30215,47.90215102,29.51041337,0,27,2,0.3162,0.4141,4.067407124,4.527569665,44.51069001,91.32135068,85.68098067,59.0319374,26.70455994,0.081563989,0,6.423164173,4.27191395,23160,10477,32,0,2520,1676,4,15.62320894,9.272232649,68,46,0.90046,0.089649998,0.87414998,0.061859999,0.01387,54,44
258,R_3fk0NLdiIxzKrcD,28173,860Z200US28173,ZCTA5 28173,-999,-999,0,13,1,0.1242,0.4278,4.6914283,3.241481117,57.04824976,92.12266987,89.4417719,74.44845125,8.108278349,0.190542179,0.017322016,7.894115239,2.152654205,47277,5149,121,11,5013,1367,2,25.17063583,12.92471399,154,101,1.03755,0.08698,0.90486002,0.073930003,0.0139,37,29
144,R_5O1djSg5wX2ZTeE,15108,860Z200US15108,ZCTA5 15108,27.17612128,13.9220063,1,41,3,0.1473,0.4303,5.672135937,3.320600747,47.07974419,90.22744459,72.9742307,85.79075312,4.894581834,0.056098359,0,1.851245851,1.110280024,36703,2094,24,0,792,475,9,24.62571823,17.13204568,51,36,1.01773,0.1007,0.92370999,0.055989999,0.01391,48,29
861,R_1g1vgz3QFgAhwQQ,88210,860Z200US88210,ZCTA5 88210,-999,-999,0,57,4,0.6109,0.4317,13.29865063,4.667375635,19.24531621,91.74084343,72.01225741,67.67339014,0.043145292,3.451623342,0,54.72980261,8.990400173,12548,8,640,0,10148,1667,1,-999,-999,32,22,0.75874001,0.112,0.99721998,0.05979,0.01391,143,152
421,R_5pPh0hxn4w8gztS,37312,860Z200US37312,ZCTA5 37312,-999,-999,0,50,4,0.5823,0.4389,10.2967033,5.592592593,36.25814964,88.988179,71.06670419,83.7155093,4.507507996,0.170759473,0,6.82224752,2.775519055,30886,1663,63,0,2517,1024,6,12.31954806,5.163731158,88,52,0.74983001,0.091480002,0.96526998,0.047079999,0.01392,143,125
567,R_5pJspTFI2ecHa13,53066,860Z200US53066,ZCTA5 53066,36.80373013,32.91461609,0,33,2,0.1193,0.434,5.683054166,1.857272636,46.93018101,89.77688978,77.88211788,94.02795769,0.901338515,0.137629534,0.008095855,2.393674439,1.346610535,34843,334,51,3,887,499,4,-999,-999,80,57,1.23708,0.095509999,0.95164001,0.1058,0.01397,22,15
497,R_1pF8QYJFGD4hoCB,45875,860Z200US45875,ZCTA5 45875,-999,-999,0,60,4,0.0501,0.4145,6.373871778,0.25477707,33.58649789,96.15674454,84.97864858,92.34877083,1.473160851,0.828652979,0.064450787,5.818985361,2.034803425,10030,160,90,7,632,221,1,-999,-999,21,17,1.0960701,0.1364,0.99349999,0.11624,0.01399,27,18
754,R_7ezOqN7pg8PVBgR,77071,860Z200US77071,ZCTA5 77071,12.48907795,5.457715178,3,56,5,0.9638,0.4709,13.41787304,10.20408163,33.65280485,91.77360659,51.79084467,25.92371426,46.17824886,0.589684258,0,26.45368366,11.53243263,6946,12373,158,0,7088,3090,25,-999,-999,497,215,0.65527999,0.080320001,0.76486999,0.033160001,0.01404,157,240
354,R_3ohy07eHUUeYKp2,33069,860Z200US33069,ZCTA5 33069,5.465416374,1.357644267,5,91,10,0.9613,0.4253,14.32284897,11.12267658,31.72874702,86.50773943,49.14328284,38.4432089,33.80875091,0.424767759,0.020720378,25.76233726,2.683289015,11132,9790,123,6,7460,777,58,-999,-999,622,330,0.63705999,0.081540003,0.89784002,0.027869999,0.01405,181,229
353,R_5GlYha5NaGXhs5W,33069,860Z200US33069,ZCTA5 33069,5.465416374,1.357644267,5,91,10,0.9613,0.4253,14.32284897,11.12267658,31.72874702,86.50773943,49.14328284,38.4432089,33.80875091,0.424767759,0.020720378,25.76233726,2.683289015,11132,9790,123,6,7460,777,58,-999,-999,622,330,0.63705999,0.081540003,0.89784002,0.027869999,0.01405,181,229
468,R_6MnFF7Nk4n9fxor,44077,860Z200US44077,ZCTA5 44077,38.44307533,31.54478488,0,83,7,0.5116,0.4524,12.41873704,4.98510427,29.3326461,92.77067494,73.27018647,82.52541115,5.394584707,0.253680087,0.062125736,11.89017551,3.751704143,47821,3126,147,36,6890,2174,7,-999,-999,98,64,0.80567002,0.099600002,0.97095001,0.067330003,0.01406,71,39
135,R_1w4z1tu6mG3geuB,14221,860Z200US14221,ZCTA5 14221,22.71740331,15.06641479,0,38,7,0.1618,0.4435,6.820411261,2.652789459,56.99919843,91.94808416,74.21981565,85.02891955,1.72973365,0.112414556,0,3.107718529,1.305459359,46896,954,62,0,1714,720,42,13.74858321,5.476745114,213,121,1.04058,0.09747,0.88455999,0.066160001,0.0141,75,36
134,R_7EgsnmiFd7mfDip,14221,860Z200US14221,ZCTA5 14221,22.71740331,15.06641479,0,38,7,0.1618,0.4435,6.820411261,2.652789459,56.99919843,91.94808416,74.21981565,85.02891955,1.72973365,0.112414556,0,3.107718529,1.305459359,46896,954,62,0,1714,720,42,13.74858321,5.476745114,213,121,1.04058,0.09747,0.88455999,0.066160001,0.0141,75,36
408,R_5RkXHvlLA9F4UE1,36344,860Z200US36344,ZCTA5 36344,-999,-999,0,69,4,0.5386,0.3895,17.24466463,2.412187897,15.33692722,95.10284035,72.2331048,73.47053321,12.31057063,0.074836296,0,4.228250702,7.015902713,3927,658,4,0,226,375,0,-999,-999,25,18,0.63372999,0.11064,0.98315001,0.043000001,0.01411,73,103
451,R_7cJjMQLtw3wmtMd,41339,860Z200US41339,ZCTA5 41339,-999,-999,0,99,10,0.7715,0.4536,26.9060027,9.042424242,16.14319936,94.07988588,73.20494532,96.03332387,0.615355486,0.179873142,0,1.31591404,0.085203067,10144,65,19,0,139,9,5,-999,-999,32,28,0.64964998,0.16789,0.99975997,0.04112,0.01414,38,31
224,R_6BQ4PdSlgJMjsSW,23803,860Z200US23803,ZCTA5 23803,33.52974236,27.99706448,0,89,10,0.9207,0.4628,19.66903797,11.17151264,23.59030436,87.59453525,50.67089534,33.17701105,59.69995693,0.021534192,0.050246447,6.314303489,1.600708236,13866,24951,9,21,2639,669,2,-999,-999,140,90,0.66263002,0.10916,0.98676997,0.03782,0.01428,97,116
700,R_6ESDeeWeeX7ZQeG,72956,860Z200US72956,ZCTA5 72956,14.91878742,12.93744306,0,73,4,0.8227,0.4227,14.68962202,6.324797323,19.03481823,91.24971089,69.43180942,80.24749282,1.134830802,1.22866694,0,12.21042754,5.260688523,27366,387,419,0,4164,1794,12,-999,-999,87,57,0.76166999,0.096430004,0.97356999,0.070200004,0.0143,120,108
651,R_31twatt8LnXzkIy,64111,860Z200US64111,ZCTA5 64111,10.91990345,5.8070221,6,70,5,0.5682,0.484,12.79373368,3.011799653,64.29478086,78.01578354,30.23299511,74.37846118,10.22740662,0.347590432,0.153175445,9.785554377,2.014846235,12625,1736,59,26,1661,342,26,-999,-999,169,102,0.94902998,0.088610001,0.80794001,0.096179999,0.0143,356,456
952,R_6iAa5nVnm6BWaI1,94002,860Z200US94002,ZCTA5 94002,18.45465715,11.4055407,1,1,1,0.1954,0.4551,6.563749037,6.726777374,68.58786716,88.71606335,56.15573152,50.42913812,2.124053372,0.299314821,1.251352326,14.29859358,6.119725929,13984,589,83,347,3965,1697,10,13.63967479,7.815379018,26,15,1.44839,0.087810002,0.74321002,0.065690003,0.01437,64,40
951,R_7KQ2FYz3n58GzNe,94002,860Z200US94002,ZCTA5 94002,18.45465715,11.4055407,1,1,1,0.1954,0.4551,6.563749037,6.726777374,68.58786716,88.71606335,56.15573152,50.42913812,2.124053372,0.299314821,1.251352326,14.29859358,6.119725929,13984,589,83,347,3965,1697,10,13.63967479,7.815379018,26,15,1.44839,0.087810002,0.74321002,0.065690003,0.01437,64,40
476,R_1J1X6LY6xViqBQU,44233,860Z200US44233,ZCTA5 44233,29.2943752,22.94468447,0,27,1,0.0934,0.4316,3.996513944,4.005102041,41.95183777,95.88256355,96.13319012,93.19955407,0.049547876,0.755605103,0,2.687972253,0,7524,4,61,0,217,0,13,16.66605508,9.857909512,36,29,1.15516,0.10163,0.83775997,0.086939998,0.01437,16,14
221,R_3H0oNQ7oDr9XRRH,23607,860Z200US23607,ZCTA5 23607,19.15676302,14.5775994,1,85,10,0.9725,0.4726,28.85826412,10.40674603,13.84204031,87.95596806,29.85106842,13.96560709,75.8902206,0.099878409,0.021712698,5.897168664,1.6154247,3216,17476,23,5,1358,372,12,12.00676426,7.438520413,281,172,0.53473002,0.094899997,0.96658999,0.02678,0.01442,204,348
975,R_3COVtMZnAkIXYQx,95366,860Z200US95366,ZCTA5 95366,10.75798536,8.924793402,1,20,7,0.4539,0.4374,6.974330967,2.96254891,26.54196565,92.89355786,67.12498069,73.61713666,1.111713666,0.938177874,0.569414317,24.82104121,5.873101952,13575,205,173,105,4577,1083,4,15.37350009,9.976800511,26,20,1.02377,0.09606,0.96247,0.055509999,0.01442,75,43
120,R_7oMd6imwlJFjCrL,12788,860Z200US12788,ZCTA5 12788,19.8372976,12.02192143,1,47,7,0.5185,0.4491,13.45603272,1.942567568,16.27417998,92.68558952,69.3231441,58.32799488,20.59577194,0.416399744,0,22.10121717,7.559256887,1821,643,13,0,690,236,3,10.45664643,6.045561036,6,0,0.81088001,0.10777,0.92785001,0.063510001,0.01442,64,97
129,R_5kSf2VgpuYiOlhf,14048,860Z200US14048,ZCTA5 14048,51.56502014,49.19416319,0,89,10,0.6558,0.4368,22.1973702,4.065399912,17.99874698,90.05166052,62.81918819,67.21519834,6.789751823,0.521774032,0.086962339,29.72774099,13.14469195,10048,1015,78,13,4444,1965,7,-999,-999,25,18,0.54873002,0.1189,0.99597001,0.079669997,0.01442,72,50
71,R_3uODD2pdNI8jXXP,10065,860Z200US10065,ZCTA5 10065,13.50680532,1.621977145,4,5,2,0.1097,0.5377,6.018638364,3.736263736,85.9474379,86.76523405,33.17371004,76.14906432,2.190227719,0,0,9.981640738,2.199890489,23642,680,0,0,3099,683,305,5.356556281,0.762027135,2645,1092,1.14412,0.0867,0.76846999,0.050670002,0.01443,134,90
546,R_5GezpMhG5goUznd,48867,860Z200US48867,ZCTA5 48867,-999,-999,0,95,9,0.5387,0.4343,13.83261866,5.077697527,20.23280747,92.48980316,73.99361589,95.05456404,0.755502026,0.160589803,0.109493047,4.149786489,0.481769408,26044,207,44,30,1137,132,3,10.59231416,5.033081955,47,37,0.77673,0.10993,0.98989999,0.12011,0.0145,67,114
596,R_5dMAqVdv1f99630,55406,860Z200US55406,ZCTA5 55406,13.43696249,6.323783379,2,40,4,0.4761,0.4242,8.221674048,5.319296301,55.96004921,90.88452531,66.76875038,70.98681092,12.51150211,0.582773332,0.047402616,6.859437303,3.056074506,25458,4487,209,17,2460,1096,96,-999,-999,100,64,1.0795701,0.081699997,0.72302997,0.15296,0.0145,138,160
597,R_7g9lcoV826k1byN,55406,860Z200US55406,ZCTA5 55406,13.43696249,6.323783379,2,40,4,0.4761,0.4242,8.221674048,5.319296301,55.96004921,90.88452531,66.76875038,70.98681092,12.51150211,0.582773332,0.047402616,6.859437303,3.056074506,25458,4487,209,17,2460,1096,96,-999,-999,100,64,1.0795701,0.081699997,0.72302997,0.15296,0.0145,138,160
469,R_6P6bCm0bhGY83GF,44094,860Z200US44094,ZCTA5 44094,28.45717219,20.13405708,0,54,3,0.3112,0.4531,7.715502932,4.644055909,39.03184072,91.81525365,65.72529622,86.95521819,7.17926354,0.035432964,0,2.115075363,0.588732318,31903,2634,13,0,776,216,9,-999,-999,87,61,0.98727,0.097829998,0.92045999,0.06002,0.01451,51,25
180,R_70eQ3TMoJEkaFpw,19464,860Z200US19464,ZCTA5 19464,29.29909944,20.18091144,0,63,5,0.6403,0.4342,14.31567908,5.823769695,27.83950051,91.16619173,65.2293134,71.15256634,14.89476749,0,0.031195408,9.173529656,2.526828051,34213,7162,0,15,4411,1215,4,-999,-999,89,52,1.0383,0.096280001,0.96623999,0.05082,0.01454,119,114
347,R_3pzfaf2zS5IXoRN,33009,860Z200US33009,ZCTA5 33009,3.758924023,0.975686531,12,64,8,0.9635,0.5144,21.87955539,9.088888889,35.94928536,87.5108038,54.31671949,50.67581382,17.83694146,0.115853797,0.531564481,38.84282502,6.05620045,22308,7852,51,234,17099,2666,37,9.339696317,2.666223483,283,142,0.73515999,0.081129998,0.79193997,0.03005,0.01455,136,121
266,R_6zCi0ZMwXNY1dGs,28466,860Z200US28466,ZCTA5 28466,-999,-999,0,76,7,0.7751,0.398,17.27724489,3.318290417,24.22340759,89.25031766,71.35959339,69.10587697,17.12782987,0.411616739,0.388749142,14.77246741,5.591127373,6044,1498,36,34,1292,489,1,24.70743841,25.02559884,41,28,0.49596,0.11382,0.98680001,0.1398,0.01461,121,119
245,R_5R1HoLDPMo5Qjq8,27291,860Z200US27291,ZCTA5 27291,-999,-999,0,72,7,0.5852,0.4762,1.511487304,3.06372549,31.10084681,90,93.06666667,66.20314389,31.62031439,0,0,1.390568319,0,1095,523,0,0,23,0,1,-999,-999,10,10,-999,0.13626222,0.93857157,0.066623285,0.014679372,98,132
272,R_6Ceycu09l7fZXkR,28636,860Z200US28636,ZCTA5 28636,-999,-999,0,79,8,0.8792,0.3345,14.77716966,7.336343115,7.694436756,93.66891541,79.70939284,80.48352505,3.119516475,0,0,4.152856307,1.306297524,4128,160,0,0,213,67,1,23.24102964,16.79787549,49,41,0.59741998,0.11432,0.94812,0.13371,0.01468,58,57
976,R_7K2UaEf13kPFlf5,95380,860Z200US95380,ZCTA5 95380,4.214334438,1.332653261,3,43,9,0.9392,0.4396,14.50390472,10.48216053,18.25733733,91.62352941,50.33277311,47.93167318,1.550387597,0.898675996,0.658571723,54.08748942,31.36447829,20961,678,393,288,23653,13716,0,23.3520346,18.30760475,81,50,0.69041002,0.087399997,0.9314,0.037420001,0.01469,166,191
223,R_6ULGxCjM2NBYE0x,23693,860Z200US23693,ZCTA5 23693,12.05328179,5.564857441,1,25,4,0.1302,0.4028,4.813249375,2.610581093,55.6480235,87.84849495,70.26546707,61.95708376,12.39658738,0.073250603,0.361944157,6.609789728,2.356945881,14379,2877,17,84,1534,547,11,17.78006948,11.45391538,278,171,1.08692,0.085519999,0.83868998,0.067529999,0.01469,19,10
429,R_5GVVqzHEujWmsNP,37865,860Z200US37865,ZCTA5 37865,-999,-999,0,44,3,0.4739,0.4372,8.030017256,3.964232489,22.95973885,95.09793652,83.58646695,96.39230677,0.099550034,0.071676024,0,0.99948234,0.485804165,24207,25,18,0,251,122,1,26.06806207,16.02079082,96,67,0.83475,0.095190004,0.96188003,0.0669,0.01476,78,105
638,R_5lCJPrnlL8uEYfv,61616,860Z200US61616,ZCTA5 61616,4.114878941,1.693985078,5,79,8,0.5162,0.4919,11.0799439,5.011723329,26.96205515,90.88983051,65.25423729,87.709976,3.7709976,0,0,3.308193349,1.165581077,5117,220,0,0,193,68,7,5.761996007,2.559149846,8,6,0.80366999,0.097769998,0.86886001,0.076640002,0.01478,99,95
238,R_11tlkNzOkYrwCUS,27053,860Z200US27053,ZCTA5 27053,-999,-999,0,70,7,0.7694,0.5519,13.17853781,7.754010695,23.34613743,98.97820163,87.26158038,95.60715406,2.635707562,0.470662065,0,0.094132413,0.062754942,3047,84,15,0,3,2,0,-999,-999,25,24,0.65630001,0.12612,0.91285002,0.07519,0.01479,56,56
646,R_6aDiWbvge35ZuzB,63028,860Z200US63028,ZCTA5 63028,39.06733668,32.91673188,0,58,4,0.4345,0.414,10.24515185,3.74246988,24.42460522,93.08193669,74.48789572,89.93300613,1.966825494,0.075233762,0,2.228352381,0.677103858,25103,549,21,0,622,189,2,-999,-999,39,28,0.94604999,0.10236,0.9727,0.12825,0.0148,60,66
918,R_7jAa7muxvbj6VfH,92103,860Z200US92103,ZCTA5 92103,7.687347396,4.027841412,6,13,5,0.3384,0.5057,9.190748077,4.306741777,63.31754178,84.75737588,35.27125837,72.28939886,2.46431341,0.514116667,0.175201769,19.96151305,7.223482781,25169,858,179,61,6950,2515,38,-999,-999,216,130,1.24853,0.073749997,0.77841997,0.085950002,0.01481,111,65
456,R_1t9bxsdmklM5cEE,43081,860Z200US43081,ZCTA5 43081,24.93627695,20.86132332,0,53,3,0.1982,0.382,6.797624194,1.986522911,54.28693271,86.21259409,59.43455113,72.6855739,13.92698324,0.077743571,0,4.014677986,1.344963772,46747,8957,50,0,2582,865,26,-999,-999,116,71,1.06022,0.091360003,0.84735,0.091509998,0.01483,73,35
585,R_6IUJwxm2U67iepH,54660,860Z200US54660,ZCTA5 54660,8.177219811,5.045225117,2,87,10,0.5154,0.438,13.74613784,2.906225782,22.59654153,89.22138292,66.13887275,91.01242236,1.397515528,1.347826087,0,3.559006211,0.98757764,14653,225,217,0,573,159,2,1.396024377,0.535391211,27,21,0.91536999,0.10753,0.98948997,0.077310003,0.01484,72,48
586,R_7asIJEEywE2iQFv,54660,860Z200US54660,ZCTA5 54660,8.177219811,5.045225117,2,87,10,0.5154,0.438,13.74613784,2.906225782,22.59654153,89.22138292,66.13887275,91.01242236,1.397515528,1.347826087,0,3.559006211,0.98757764,14653,225,217,0,573,159,2,1.396024377,0.535391211,27,21,0.91536999,0.10753,0.98948997,0.077310003,0.01484,72,48
174,R_5dEmQAxc6pREwrk,19029,860Z200US19029,ZCTA5 19029,5.224063793,2.711661222,3,80,8,0.7821,0.4178,19.00555275,12.12259835,18.69622766,92.16901408,63.6056338,91.38539043,0.931989924,0,0,4.659949622,3.173803527,3628,37,0,0,185,126,49,11.13151888,5.663690075,139,98,0.90970999,0.094549999,0.95232999,0.054740001,0.01486,183,136
788,R_3GnrbByp0pONqKd,79201,860Z200US79201,ZCTA5 79201,-999,-999,0,93,10,0.9242,0.4486,9.802837664,0.513522766,11.37049708,85.66893424,64.08163265,61.37597184,6.615813408,0.117353675,0,33.8125275,13.42232654,4184,451,8,0,2305,915,1,-999,-999,18,11,0.79505998,0.13827001,0.99879998,0.099040002,0.01486,36,61
654,R_7dFOEPORpH5vgTn,64485,860Z200US64485,ZCTA5 64485,16.95906073,13.13914058,0,75,6,0.2617,0.4156,6.479169405,2.147158942,25.79136691,93.17118803,71.96757094,96.37893663,0.331505801,0.089251562,0,0.395256917,0,7559,26,7,0,31,0,0,18.96599378,14.66355445,11,7,1.07541,0.11357,0.97981,0.1201,0.01486,30,29
520,R_5fltE28G8y5O2Nf,47150,860Z200US47150,ZCTA5 47150,18.74740438,11.10141019,0,96,10,0.6350,0.4226,14.90586426,4.34090004,26.4698287,88.33955224,62.4607227,83.09478692,7.611982422,0.262065073,0.070555981,4.576059348,1.157118091,41220,3776,130,35,2270,574,30,10.94803429,4.496973302,152,95,0.84694999,0.093599997,0.96118999,0.091410004,0.01488,113,82
660,R_5kazc22JWzZQONr,66046,860Z200US66046,ZCTA5 66046,31.99982488,28.37837821,0,-999,-999,0.7402,0.3974,16.42141515,5.526880013,45.5010661,79.80540785,45.31055549,70.47867014,6.1736431,3.304626477,0,7.490486681,1.041458041,14076,1233,660,0,1496,208,1,13.3031895,5.703488562,56,38,1.00458,0.097790003,0.87927997,0.10836,0.01491,100,132
445,R_7dzmyOOs2upBV8i,40212,860Z200US40212,ZCTA5 40212,18.73374234,12.46625661,1,99,10,0.9471,0.4551,34.79123933,10.95044679,12.65048352,93.05534026,49.77522865,37.43403694,59.62401055,0.026385224,0.006596306,1.14116095,1.187335092,5675,9039,4,1,173,180,38,5.540785659,2.502034998,174,105,0.48875999,0.083449997,0.94624001,0.09719,0.01492,285,473
908,R_5h0gUw9g6wRMdEg,91765,860Z200US91765,ZCTA5 91765,22.45935671,16.48162704,0,10,4,0.4952,0.4613,10.14953438,5.279903689,53.34724914,94.50064851,77.20492866,17.8699837,3.46367717,1.127760781,0.171955604,17.14643025,7.108242703,8002,1551,505,77,7678,3183,28,17.56172404,11.05497787,149,77,1.1977,0.099540003,0.90985,0.048,0.01494,71,35
424,R_76JAAI979BSbyoh,37620,860Z200US37620,ZCTA5 37620,-999,-999,0,76,7,0.8363,0.4668,12.5095831,7.665390924,26.11733825,93.5017612,71.54743107,92.16279676,2.092355857,0.346986694,0,3.222019306,0.532220193,35326,802,133,0,1235,204,6,-999,-999,103,75,0.68107998,0.096479997,0.97622001,0.069660001,0.01503,101,103
742,R_6T1wQD1rmx6N3QR,76367,860Z200US76367,ZCTA5 76367,24.93345024,26.05575434,0,84,8,0.3199,0.3871,5.123817194,1.806770635,17.91988103,91.74587294,88.99449725,78.96239206,10.03354028,1.013344751,0.071362306,15.72825234,0.870620138,11065,1406,142,10,2204,122,0,17.31641953,12.82332518,22,17,0.95507997,0.1063,0.98896003,0.10449,0.01503,112,127
708,R_7pJpOnRfelnL3Zq,74104,860Z200US74104,ZCTA5 74104,9.402136865,6.171896666,5,61,3,0.8976,0.4931,25.00918442,5.92133089,45.9448767,82.70509978,48.11529933,70.38764678,7.270387647,4.535949815,0.064339714,13.85716584,2.171465337,8752,904,564,8,1723,270,15,4.626677126,2.409189322,61,30,0.92166001,0.085989997,0.80328,0.11419,0.01505,279,231
590,R_6OYI8Wx0Yh8Oy5x,55122,860Z200US55122,ZCTA5 55122,16.57925554,11.59462761,0,56,7,0.3455,0.4132,8.964525408,6.049290515,47.67311403,89.86780888,69.17509785,69.30089255,14.83022584,0.203284312,0,5.339389512,1.213353238,21818,4669,64,0,1681,382,40,12.88227086,9.101020005,122,68,1.1064301,0.096079998,0.72615999,0.074320003,0.01507,89,24
724,R_3MA4k0zsZQcdJDP,75459,860Z200US75459,ZCTA5 75459,32.87812969,35.49108814,0,47,4,0.8638,0.462,17.08497127,1.320450886,23.18559557,83.477842,70.4238921,74.9244713,4.561933535,0.81570997,0,28.11178248,10.72507553,4960,302,54,0,1861,710,4,11.63221756,8.099925824,11,6,0.90319002,0.094379999,0.91336,0.084899999,0.01507,48,60
525,R_59BGTvIulbj5Ok9,48033,860Z200US48033,ZCTA5 48033,7.76186285,3.924909484,3,64,5,0.6215,0.4483,14.31328789,5.863394075,33.0030366,90.83987628,50.64239829,23.75147929,67.8816568,0.118343195,0.24852071,1.112426036,0.183431953,4014,11472,20,42,188,31,39,8.477955679,4.173622216,189,115,0.65810001,0.078500003,0.66497999,0.04067,0.01508,105,87
217,R_1lnl6Ks5BzlkQAb,23434,860Z200US23434,ZCTA5 23434,46.62147042,39.87548551,0,46,6,0.7874,0.4437,11.77434908,6.51373896,26.37031615,90.15076374,67.3973418,42.25017125,49.57569069,0.393865591,0,4.161275592,1.575462364,22205,26055,207,0,2187,828,3,-999,-999,149,108,0.71171999,0.10502,0.98483002,0.044009998,0.01508,102,111
478,R_5PzexzzrreikY11,44622,860Z200US44622,ZCTA5 44622,-999,-999,0,71,5,0.5200,0.4321,10.59530311,4.941796618,29.31491885,94.25942724,67.72061682,93.34185576,0.814956855,0,0,5.401086609,3.58474486,17524,153,0,0,1014,673,3,-999,-999,43,29,0.81936002,0.11494,0.98104,0.10026,0.01508,39,21
